id, model-name, radio
1 , resnet50 , 1.3966274864197725
2 , yolov2 , 1.5451559296617448
3 , squeezenetv1 , 1.6476515428457836
4 , googlenet , 1.3030291616260505
6 , resnet50 , 1.4031966069656256
5 , vgg19 , 2.0002336884982554
7 , yolov2 , 1.429556668297361
8 , googlenet , 1.3059715611575633
9 , squeezenetv1 , 2.654458856028348
10 , resnet50 , 1.2927636576736918
11 , vgg19 , 1.2026424464690064
12 , yolov2 , 1.207389159244502
13 , googlenet , 1.2146440687331925
15 , squeezenetv1 , 2.8691626966482664
14 , resnet50 , 2.156882062655509
18 , yolov2 , 3.3934318306099067
19 , googlenet , 2.5418915000021047
17 , resnet50 , 3.1078983352505807
16 , vgg19 , 2.1307192201092033
20 , squeezenetv1 , 3.622055936213793
22 , yolov2 , 2.363875130993193
21 , resnet50 , 1.6478042750338888
23 , googlenet , 1.0829152711323549
24 , vgg19 , 1.2063384358833389
25 , squeezenetv1 , 1.0658951967078305
26 , resnet50 , 1.2533492303715645
27 , yolov2 , 1.2379310091032831
28 , googlenet , 1.0927609718865559
29 , resnet50 , 1.2570733598656678
31 , squeezenetv1 , 3.326344438997659
30 , vgg19 , 1.8616126532112114
33 , yolov2 , 3.053858638222013
32 , resnet50 , 1.7182019443452388
34 , googlenet , 2.031724987796214
35 , squeezenetv1 , 1.1312457797962694
37 , resnet50 , 2.1281746556354246
36 , vgg19 , 1.7333786017016963
38 , yolov2 , 3.462725585468321
39 , googlenet , 2.1882380214831967
41 , squeezenetv1 , 3.0012254942535765
40 , resnet50 , 1.7082708665891875
43 , googlenet , 1.644460398376052
44 , yolov2 , 2.313136213502775
42 , vgg19 , 1.568290966489118
45 , resnet50 , 2.303729259692622
46 , squeezenetv1 , 1.1441797852070892
47 , resnet50 , 1.2460559625732286
49 , yolov2 , 1.3385878855490627
50 , googlenet , 2.267569593960089
48 , vgg19 , 1.7807044120048148
51 , squeezenetv1 , 1.1980940016480583
52 , resnet50 , 1.523043470539835
53 , googlenet , 1.1031725311575644
54 , yolov2 , 1.2380952008102943
56 , resnet50 , 1.6693735041031723
55 , vgg19 , 1.781702692968237
57 , squeezenetv1 , 2.6623554613696645
58 , googlenet , 1.134859852613445
60 , yolov2 , 2.699671522627919
59 , resnet50 , 2.164175231796181
62 , squeezenetv1 , 2.086181128920606
61 , vgg19 , 1.3909045422188981
63 , resnet50 , 2.245383511936591
64 , googlenet , 1.6141310078487372
65 , yolov2 , 1.2876846980532517
67 , squeezenetv1 , 2.8464261654481513
66 , resnet50 , 1.6800289264270338
69 , googlenet , 2.7541966940609246
68 , vgg19 , 1.4149496625737417
71 , yolov2 , 2.991461404848361
70 , resnet50 , 2.058087264676807
72 , squeezenetv1 , 1.121443254006974
73 , resnet50 , 1.2409869318058495
74 , googlenet , 2.141951809317228
76 , yolov2 , 4.110837310369149
75 , vgg19 , 1.6661072673962816
77 , squeezenetv1 , 2.4054458505460516
78 , resnet50 , 1.1870894607964042
79 , googlenet , 1.1124523733949578
80 , yolov2 , 1.2755336504522201
82 , resnet50 , 1.442352452530865
83 , squeezenetv1 , 3.4314501283824845
81 , vgg19 , 2.0445643317939117
84 , googlenet , 1.9302123658487387
85 , resnet50 , 1.2319867877656605
86 , yolov2 , 2.6068965528041157
87 , squeezenetv1 , 1.1237576508994889
88 , vgg19 , 1.179468147990291
90 , googlenet , 2.76042102981933
89 , resnet50 , 1.9863962920503628
91 , yolov2 , 1.2663382101741545
92 , squeezenetv1 , 1.132471079289939
93 , resnet50 , 1.2526767797349265
95 , googlenet , 1.9127843984075665
94 , vgg19 , 1.5128298145685009
96 , yolov2 , 1.3100164144727982
98 , squeezenetv1 , 2.9572500056967272
97 , resnet50 , 2.0253970477680676
99 , googlenet , 1.1179976357626036
101 , resnet50 , 1.4722494736613634
102 , yolov2 , 4.083251224430097
103 , squeezenetv1 , 1.3237576379154952
100 , vgg19 , 2.103381717278242
105 , googlenet , 2.766758472525211
104 , resnet50 , 1.7413748537400133
107 , yolov2 , 3.93267654562572
108 , squeezenetv1 , 3.306058766464759
109 , resnet50 , 2.105363819866891
106 , vgg19 , 2.0615574722586065
110 , googlenet , 2.6136405899390724
112 , yolov2 , 3.1387519363189864
113 , squeezenetv1 , 1.5601089123366834
111 , resnet50 , 2.1076915487872014
114 , vgg19 , 1.6368791889615406
115 , googlenet , 3.001923789445373
116 , resnet50 , 1.5747168031759875
117 , yolov2 , 1.2729063482448948
118 , squeezenetv1 , 1.1368278584051332
120 , resnet50 , 1.6407178923565962
121 , googlenet , 2.7113056329958005
119 , vgg19 , 1.9802667727610288
122 , yolov2 , 2.6343183687377736
123 , squeezenetv1 , 1.158883638811001
124 , resnet50 , 1.5570785887218506
126 , googlenet , 1.9381341692310896
127 , yolov2 , 1.757471231608493
125 , vgg19 , 1.6110710331195106
128 , resnet50 , 1.8513939341321972
129 , squeezenetv1 , 1.6280463614272551
130 , googlenet , 1.1225243959705866
131 , yolov2 , 2.919211729473453
132 , resnet50 , 1.9117053371822976
134 , squeezenetv1 , 1.8269571212044784
133 , vgg19 , 2.0105569832467873
135 , resnet50 , 1.2320901809973501
136 , yolov2 , 1.2318554461535762
137 , googlenet , 1.0920818984957963
139 , squeezenetv1 , 3.6853643318394598
140 , resnet50 , 1.9789478357468286
138 , vgg19 , 1.9176897898626675
141 , googlenet , 1.1448187682415982
142 , yolov2 , 2.2413791915472827
144 , squeezenetv1 , 3.1304289567471355
143 , resnet50 , 1.676615173943327
145 , vgg19 , 1.1955053858149298
147 , googlenet , 1.888000378174374
146 , resnet50 , 1.782030690426063
148 , yolov2 , 2.7374382773854853
149 , squeezenetv1 , 1.8441117036356676
152 , googlenet , 2.5501528400798352
151 , resnet50 , 2.674752911880948
153 , yolov2 , 2.836453158462771
150 , vgg19 , 2.1404477598032283
154 , squeezenetv1 , 3.6315861876533773
155 , resnet50 , 1.2511249933406077
156 , googlenet , 1.132256989777312
157 , vgg19 , 1.4071116984834962
158 , yolov2 , 4.5945813134960725
159 , squeezenetv1 , 3.857862661935559
